freq,mag,phase
6.0,0.9998984223280597,138.7680164811552
6.041025536,0.9998991211886,136.02819103912023
6.082051072,0.9999002865712747,133.291021416756
6.12307712,0.9999024070031103,130.5565017945029
6.164102656,0.9999052336083316,127.82457922831854
6.205128192,0.999909025541589,125.09524664242372
6.246153728,0.9999135269736767,122.36840314022841
6.287179264,0.999918887531681,119.6440985961232
6.328205312,0.9999249216032391,116.92222633295621
6.369230848,0.9999316860547086,114.20275603848394
6.410256384,0.9999390673597554,111.48563872875036
6.45128192,0.9999469919051966,108.77082635552289
6.492307456,0.9999554928087329,106.05827168830315
6.533333504,0.9999643464860398,103.3478966299765
6.57435904,0.9999736925372045,100.63969114812298
6.615384576,0.9999832347449558,97.93353822333157
6.656410112,0.9999929949822438,95.22944459566315
6.697435648,1.0000029043394183,92.52729183853812
6.738461696,1.0000129024541733,89.82701326110316
6.779487232,1.0000228540164873,87.12860466119842
6.820512768,1.0000326160586877,84.43194906813315
6.861538304,1.0000423270865948,81.73699549930424
6.902564352,1.000051586691693,79.04368526276822
6.943589888,1.0000606418190905,76.35191865147429
6.984615424,1.0000691532603747,73.66166603833693
7.02564096,1.0000771867870035,70.9728127687581
7.066666496,1.0000846323822188,68.28532839288961
7.107692544,1.0000914489985067,65.59910966708959
7.14871808,1.0000975141641875,62.91410401940585
7.189743616,1.0001028599614645,60.23023321095544
7.230769152,1.0001073687309958,57.54739275443035
7.271794688,1.0001111009934471,54.865555921529136
7.312820736,1.0001138622498316,52.184621660142625
7.353846272,1.0001157692337377,49.50451113677776
7.394871808,1.0001167524909995,46.825156616949805
7.435897344,1.0001167698210993,44.146466844659805
7.47692288,1.000115922229653,41.46838740773526
7.517948928,1.000114137876543,38.79081519313882
7.558974464,1.0001114018219779,36.11368655305614
7.6,1.000107897945568,33.4369354364171
7.641025536,1.00010343191068,30.760459313382835
7.682051072,1.0000981616865603,28.08419654760706
7.72307712,1.0000922087399056,25.408061721546275
7.764102656,1.0000854318018337,22.73196774366096
7.805128192,1.0000780033054009,20.055855479615104
7.846153728,1.0000699694675168,17.37964238800895
7.887179264,1.00006152460324,14.703248809559987
7.928205312,1.0000524916814229,12.026579182093304
7.969230848,1.0000431764495499,9.349578444201477
