freq,mag,phase
6.0,0.9999905904078734,-48.460000964832
6.008,0.9999942326823368,-48.83637353917731
6.016,0.9999977312476458,-49.212581848537205
6.024,0.9999999999999998,-49.58862382766907
6.032,1.0,-49.964497425272654
6.04,0.9999999999999999,-50.3402006040787
6.048,1.0,-50.715731340935626
6.056,1.0,-51.09108762689445
6.064,1.0,-51.466267467292056
6.072,0.9999999999999999,-51.84126888183281
6.08,1.0,-52.21608990466815
6.088,1.0,-52.59072858447466
6.096,1.0,-52.9651829845303
6.104,1.0,-53.33945118278893
6.112,1.0,-53.713531271952945
6.12,1.0,-54.087421359544365
6.128,0.9999999999999999,-54.461119567974
6.136,1.0000000000000002,-54.83462403460893
6.144,1.0,-55.207932911838235
6.152,1.0,-55.58104436713692
6.16,1.0,-55.95395658312811
6.168,1.0,-56.32666775764364
6.176,1.0,-56.69917610378259
6.184,0.9999999999999999,-57.07147984996837
6.192,1.0,-57.443577240003876
6.2,1.0,-57.815466533125075
6.208,0.9999999999999999,-58.18714600405264
6.216,1.0,-58.55861394304204
6.224,0.9999999999999998,-58.92986865593179
6.232,1.0,-59.30090846419008
6.24,1.0,-59.67173170495957
6.248,1.0,-60.04233673110056
6.256,0.9999999999999999,-60.41272191123242
6.264,1.0,-60.78288562977329
6.272,1.0,-61.1528262869782
6.28,0.9999999999999999,-61.52254229897531
6.288,0.9999999999999999,-61.89203209780068
6.296,0.9999999999999999,-62.261294131431164
6.304,0.9999999999999999,-62.6303268638158
6.312,0.9999999999999999,-62.99912877490552
6.32,1.0,-63.36769836068104
6.328,1.0,-63.73603413317931
6.336,0.9999999999999999,-64.10413462051824
6.344,1.0,-64.47199836691983
6.352,0.9999999999999999,-64.83962393273164
6.36,1.0,-65.20700989444661
6.368,0.9999999999999999,-65.5741548447215
6.376,0.9999999999999999,-65.94105739239343
6.384,0.9999999999999999,-66.3077161624951
6.392,1.0,-66.67412979626829
6.4,0.9999999999999999,-67.04029695117585
6.408,1.0,-67.40621630091218
6.416,0.9999999999999999,-67.77188653541211
6.424,1.0,-68.13730636085826
6.432,1.0,-68.50247449968697
6.44,1.0000000000000002,-68.86738969059259
6.448,1.0,-69.23205068853039
6.456,1.0,-69.59645626471801
6.464,1.0,-69.96060520663524
6.472,1.0,-70.32449631802261
6.48,1.0,-70.68812841887843
6.4879999999999995,0.9999999999999999,-71.05150034545424
6.496,1.0,-71.41461095024931
6.504,0.9999999999999999,-71.77745910200288
6.5120000000000005,0.9999999999999999,-72.14004368568621
6.52,0.9999999999999999,-72.50236360249198
6.5280000000000005,1.0,-72.86441776982348
6.536,0.9999999999999998,-73.22620512128125
6.5440000000000005,0.9999999999999999,-73.58772460664986
6.552,1.0,-73.94897519188169
6.5600000000000005,1.0,-74.30995585908106
6.568,1.0,-74.67066560648544
6.5760000000000005,0.9999999999999999,-75.03110344844704
6.584,0.9999999999999999,-75.39126841541147
6.592,0.9999999999999999,-75.75115955389674
6.6,1.0,-76.11077592646961
6.608,1.0,-76.47011661172174
6.616,0.9999999999999999,-76.8291807042441
6.624,1.0,-77.18796731460037
6.632,0.9999999999999999,-77.54647556929913
6.64,0.9999999999999999,-77.90470461076484
6.648,0.9999999999999999,-78.26265359730776
6.656,0.9999999999999999,-78.62032170309267
6.664,1.0,-78.97770811810645
6.672,0.9999999999999999,-79.33481204812462
6.68,0.9999999999999999,-79.69163271467679
6.688,1.0,-80.04816935501098
6.696,0.9999999999999999,-80.4044212220569
6.704,1.0,-80.76038758438823
6.712,1.0,-81.1160677261838
6.72,0.9999999999999998,-81.47146094718782
6.728,1.0,-81.82656656266916
6.736,1.0,-82.1813839033794
6.744,1.0,-82.53591231551029
6.752,1.0,-82.89015116064994
6.76,1.0,-83.24409981573827
6.768,0.9999999999999998,-83.59775767302142
6.776,1.0,-83.9511241400053
6.784,0.9999995368890211,-84.30419863940831
6.792,0.9999985090189478,-84.65698060911309
6.8,0.9999974904532947,-85.00946950211748
6.808,0.9999964816411523,-85.36166478648455
6.816,0.9999954830157454,-85.71356594529199
6.824,0.9999944949946477,-86.06517247658044
6.832,0.9999935179799992,-86.41648389330122
6.84,0.99999255235872,-86.76749972326319
6.848,0.999991598502726,-87.11821950907886
6.856,0.999990656769144,-87.46864280810975
6.864,0.9999897275005242,-87.81876919241107
6.872,0.9999888110250552,-88.16859824867552
6.88,0.9999879076567769,-88.51812957817663
6.888,0.9999870176957917,-88.86736279671116
6.896,0.9999861414284783,-89.216297534541
6.904,0.9999852791277013,-89.56493343633436
6.912,0.9999844310530214,-89.91327016110625
6.92,0.9999835974509069,-90.26130738215849
6.928,0.9999827785549412,-90.60904478701886
6.936,0.9999819745860314,-90.95648207737997
6.944,0.9999811857526161,-91.30361896903719
6.952,0.9999804122508709,-91.65045519182632
6.96,0.999979654264916,-91.99699048956056
6.968,0.9999789119670178,-92.3432246199668
6.976,0.9999781855177968,-92.68915735462178
6.984,0.9999774750664263,-93.0347884788873
6.992,0.999976780750837,-93.3801177918452
7.0,0.9999761026979166,-93.72514510623174
7.008,0.9999754410237102,-94.06987024837159
7.016,0.9999747958336178,-94.41429305811128
7.024,0.9999741672225942,-94.75841338875233
7.032,0.9999735552753417,-95.10223110698372
7.04,0.99997296006651,-95.44574609281423
