freq,mag,phase
6.0,0.9999949428420604,-65.5468016757095
6.008,0.9999978290942362,-65.91907227510596
6.016,1.0000000000000002,-66.29090229406627
6.024,0.9999999999999999,-66.66229056213282
6.032,1.0,-67.03323593666715
6.04,1.0,-67.40373730274243
6.048,1.0,-67.77379357303353
6.056,0.9999999999999999,-68.14340368770499
6.064,0.9999999999999999,-68.51256661429679
6.072,1.0,-68.88128134760805
6.08,1.0,-69.24954690957858
6.088,1.0,-69.61736234916849
6.096,1.0,-69.9847267422358
6.104,1.0,-70.35163919141203
6.112,1.0,-70.71809882597623
6.12,1.0,-71.08410480172667
6.128,1.0,-71.44965630085119
6.136,1.0,-71.81475253179562
6.144,1.0,-72.17939272913051
6.152,1.0,-72.54357615341618
6.16,1.0,-72.90730209106626
6.168,0.9999999999999998,-73.27056985420963
6.176,1.0,-73.63337878055076
6.184,1.0,-73.99572823322876
6.192,1.0,-74.35761760067476
6.2,1.0,-74.71904629646818
6.208,1.0,-75.08001375919143
6.216,0.9999999999999999,-75.44051945228344
6.224,0.9999999999999999,-75.80056286389193
6.232,1.0,-76.16014350672437
6.24,1.0,-76.51926091789792
6.248,1.0,-76.87791465878817
6.256,0.9999999999999998,-77.23610431487673
6.264,1.0,-77.59382949559789
6.272,1.0,-77.95108983418429
6.28,1.0,-78.30788498751143
6.288,0.9999999999999998,-78.66421463594155
6.296,1.0,-79.02007848316637
6.304,1.0,-79.37547625604917
6.312,1.0,-79.73040770446593
6.32,1.0,-80.08487260114589
6.328,0.9999999999999999,-80.4388707415111
6.336,1.0,-80.79240194351557
6.344,1.0,-81.14546604748361
6.352,1.0,-81.49806291594764
6.36,0.9999999999999999,-81.85019243348526
6.368,1.0,-82.20185450655605
6.376,1.0,-82.55304906333757
6.384,0.9999999999999999,-82.90377605356117
6.392,1.0,-83.25403544834714
6.4,1.0000000000000002,-83.60382724003956
6.408,1.0,-83.9531514420408
6.416,0.9999999999999999,-84.30200808864566
6.424,0.9999999999999999,-84.65039723487513
6.432,0.9999999999999999,-84.99831895631013
6.44,1.0,-85.34577334892468
6.448,1.0,-85.69276052891914
6.456,1.0,-86.03928063255313
6.464,0.9999999999999999,-86.38533381597836
6.472,1.0,-86.73092025507135
6.48,0.9999999999999998,-87.07604014526606
6.4879999999999995,1.0,-87.42069370138647
6.496,1.0,-87.76488115747921
6.504,1.0,-88.10860276664584
6.5120000000000005,1.0,-88.451858800876
6.52,0.9999999999999999,-88.79464955087931
6.5280000000000005,0.9999999999999999,-89.13697532591898
6.536,1.0,-89.47883645364385
6.5440000000000005,1.0000000000000002,-89.82023327992206
6.552,0.9999999999999999,-90.16116616867376
6.5600000000000005,0.9999999999999999,-90.5016355017048
6.568,1.0,-90.84164167854
6.5760000000000005,0.9999999999999999,-91.1811851162574
6.584,1.0,-91.52026624932178
6.592,1.0,-91.85888552941967
6.6,1.0,-92.19704342529351
6.608,1.0,-92.53474042257703
6.616,1.0,-92.87197702363042
6.624,1.0,-93.20875374737619
6.632,0.9999999999999999,-93.54507112913532
6.64,1.0,-93.88092972046387
6.648,0.9999999999999998,-94.21633008898993
6.656,1.0,-94.55127281825114
6.664,1.0,-94.88575850753264
6.672,0.9999999999999999,-95.21978777170563
6.68,1.0,-95.55336124106613
6.688,1.0,-95.88647956117475
6.696,1.0,-96.2191433926966
6.704,1.0,-96.5513534112419
6.712,1.0,-96.8831103072074
6.72,1.0,-97.21441478561802
6.728,1.0,-97.54526756596934
6.736,0.999999716237486,-97.87566938207077
6.744,0.9999988988444878,-98.2056209818892
6.752,0.9999980890959748,-98.53512312739345
6.76,0.9999972873627043,-98.86417659439934
6.768,0.999996494000823,-99.1927821724155
6.776,0.9999957093521177,-99.5209406644898
6.784,0.9999949337442607,-99.84865288705659
6.792,0.999994167491059,-100.17591966978466
6.8,0.9999934108926952,-100.50274185542592
6.808,0.999992664235972,-100.82912029966487
6.816,0.9999919277945517,-101.15505587096871
6.824,0.9999912018291951,-101.48054945043853
6.832,0.9999904865879983,-101.80560193166096
6.84,0.9999897823066273,-102.13021422056087
