freq,mag,phase
6.0,1.0,-11.07524595111998
6.008,0.9999999999999999,-11.388810715420965
6.016,1.0,-11.702402767159038
6.024,0.9999999999999999,-12.016020824291527
6.032,1.0,-12.32966360495918
6.04,1.0,-12.64332982753844
6.048,0.9999999999999999,-12.957018210693795
6.056,1.0,-13.270727473430107
6.064,1.0,-13.584456335144942
6.072,1.0,-13.898203515680992
6.08,0.9999999999999999,-14.21196773537836
6.088,1.0,-14.525747715126984
6.096,1.0,-14.83954217641897
6.104,1.0,-15.153349841400935
6.112,0.9999999999999999,-15.467169432926324
6.12,0.9999999999999999,-15.780999674607745
6.128,1.0,-16.094839290869224
6.136,0.9999999999999999,-16.408687006998413
6.144,1.0,-16.722541549198855
6.152,1.0,-17.036401644642137
6.16,1.0,-17.350266021519943
6.168,0.9999999999999999,-17.664133409096213
6.176,1.0,-17.978002537759032
6.184,1.0,-18.291872139072694
6.192,0.9999999999999999,-18.605740945829474
6.2,1.0,-18.919607692101483
6.208,1.0,-19.233471113292328
6.216,0.9999999999999999,-19.54732994618886
6.224,0.9999999999999998,-19.86118292901258
6.232,1.0,-20.175028801471225
6.24,1.0,-20.488866304810003
6.248,1.0,-20.80269418186298
6.256,1.0,-21.11651117710412
6.264,0.9999999999999999,-21.430316036698336
6.272,0.9999999999999999,-21.744107508552485
6.28,1.0,-22.057884342366027
6.288,1.0,-22.371645289681826
6.296,1.0,-22.68538910393657
6.304,1.0,-22.999114540511247
6.312,1.0,-23.31282035678134
6.32,1.0,-23.62650531216699
6.328,1.0,-23.940168168182893
6.336,0.9999999999999998,-24.253807688488152
6.344,0.9999999999999999,-24.567422638935867
6.352,0.9999999999999999,-24.88101178762264
6.36,1.0,-25.19457390493789
6.368,0.9999999999999999,-25.508107763612934
6.376,1.0,-25.821612138769986
6.384,0.9999999999999999,-26.135085807970885
6.392,0.9999999999999999,-26.448527551265702
6.4,1.0,-26.761936151241088
6.408,1.0,-27.075310393068506
6.416,0.9999999999999999,-27.38864906455221
6.424,1.0,-27.70195095617698
6.432,1.0,-28.015214861155755
6.44,0.9999999999999999,-28.328439575476946
6.448,1.0,-28.641623897951586
6.456,1.0,-28.95476663026027
6.464,0.9999999999999999,-29.267866576999815
6.472,1.0,-29.580922545729706
6.48,0.9999999999999999,-29.89393334701839
6.4879999999999995,1.0,-30.20689779448913
6.496,1.0,-30.51981470486598
6.504,1.0,-30.832682898018867
6.5120000000000005,1.0,-31.145501197009416
6.52,1.0,-31.458268428135277
6.5280000000000005,1.0,-31.770983420975504
6.536,1.0,-32.083645008434424
6.5440000000000005,1.0,-32.396252026786414
6.552,0.9999999999999999,-32.70880331571926
6.5600000000000005,0.9999999999999999,-33.02129771837833
6.568,0.9999999999999999,-33.33373408140953
6.5760000000000005,1.0,-33.64611125500282
6.584,0.9999999999999999,-33.95842809293455
6.592,0.9999999999999999,-34.27068345261047
6.6,0.9999999999999999,-34.582876195107644
6.608,1.0,-34.89500518521649
6.616,0.9999999999999999,-35.20706929148247
6.624,1.0,-35.519067386247386
6.632,0.9999999999999999,-35.8309983456904
6.64,1.0,-36.142861049868905
6.648,1.0,-36.45465438275869
6.656,1.0,-36.76637723229438
6.664,0.9999999999999999,-37.07802849040894
6.672,1.0,-37.38960705307334
6.68,1.0,-37.70111182033559
6.688,1.0,-38.01254169635966
6.696,1.0,-38.32389558946392
6.704,1.0,-38.63517241215937
6.712,0.9999999999999999,-38.94637108118738
6.72,0.9999999999999999,-39.257490517557294
6.728,1.0,-39.56852964658356
6.736,1.0,-39.879487397922546
6.744,1.0,-40.19036270560895
6.752,0.9999999999999999,-40.501154508092114
6.76,0.9999999999999999,-40.81186174827164
6.768,1.0,-41.12248337353288
6.776,1.0,-41.43301833578205
6.784,0.9999999999999999,-41.743465591480955
6.792,0.9999999999999999,-42.0538241016813
6.8,0.9999999999999999,-42.36409283205876
6.808,1.0,-42.67427075294663
6.816,0.9999999999999999,-42.98435683936911
6.824,1.0,-43.294350071074206
6.832,0.9999997892253998,-43.6042494325663
6.84,0.9999988529570776,-43.914053913138375
6.848,0.9999979238836061,-44.223762506903775
6.856,0.9999970023804926,-44.5333742128277
6.864,0.999996088813178,-44.84288803475828
6.872,0.9999951835371275,-45.152302981457254
6.88,0.9999942868979171,-45.46161806663026
6.888,0.999993399231325,-45.77083230895689
6.896,0.9999925208634199,-46.07994473212012
6.904,0.9999916521106519,-46.38895436483562
6.912,0.9999907932799422,-46.69786024088049
6.92,0.9999899446687741,-47.00666139912165
6.928,0.9999891065652844,-47.315356883543984
6.936,0.9999882792483533,-47.62394574327787
6.944,0.999987462987698,-47.93242703262658
6.952,0.9999866580439626,-48.240799811092984
6.96,0.9999858646688116,-48.54906314340621
6.968,0.9999850831050208,-48.85721609954766
6.976,0.9999843135865715,-49.16525775477669
6.984,0.9999835563387419,-49.47318718965602
6.992,0.9999828115782009,-49.78100349007659
7.0,0.9999820795131,-50.088705747282155
7.008,0.9999813603431678,-50.396293057893324
7.016,0.9999806542598033,-50.70376452393145
7.024,0.9999799614461683,-51.01111925284186
7.032,0.9999792820772824,-51.318356357516905
7.04,0.9999786163201156,-51.62547495631849
7.048,0.9999779643336834,-51.93247417310025
7.056,0.9999773262691397,-52.23935313722933
7.064,0.9999767022698709,-52.546110983607726
7.072,0.9999760924715904,-52.852746852693365
7.08,0.9999754970024329,-53.15925989052062
7.088,0.9999749159830469,-53.46564924872052
7.096,0.9999743495266911,-53.77191408454052
7.104,0.9999737977393266,-54.07805356086401
7.112,0.9999732607197118,-54.38406684622918
7.12,0.9999727385594971,-54.68995311484772
7.128,0.9999722313433169,-54.995711546623035
7.136,0.9999717391488855,-55.30134132716803
7.144,0.9999712620470905,-55.606841647822556
7.152,0.9999708001020858,-55.91221170567043
7.16,0.9999703533713864,-56.217450703556075
7.168,0.999969921905961,-56.52255785010077
7.176,0.9999695057503261,-56.82753235971851
7.184,0.9999691049426392,-57.13237345263146
7.192,0.9999687195147917,-57.437080354885005
7.2,0.9999683494925026,-57.74165229836242
7.208,0.9999679948954104,-58.046088520799145
7.216,0.999967655737167,-58.35038826579673
7.224,0.9999673320255286,-58.654550782836324
7.232,0.9999670237624493,-58.95857532729175
7.24,0.9999667309441732,-59.26246116044223
7.248,0.999966453561325,-59.566207549484766
7.256,0.9999661915990029,-59.86981376754611
7.264,0.9999659450368693,-60.17327909369428
7.272,0.9999657138492417,-60.47660281294978
7.28,0.9999654980051846,-60.77978421629638
7.288,0.9999652974685984,-61.08282260069155
7.296,0.9999651121983114,-61.38571726907652
7.304,0.9999649421481681,-61.68846753038595
7.312,0.99996478726712,-61.99107269955714
7.32,0.9999646474993142,-62.293532097539
7.328,0.9999645227841835,-62.5958450513006
7.336,0.9999644130565332,-62.898010893839285
7.344,0.9999643182466307,-63.200028964188455
7.352,0.9999642382802936,-63.501898607425034
7.36,0.9999641730789757,-63.803619174676456
7.368,0.9999641225598568,-64.10519002312735
7.376,0.9999640866359263,-64.4066105160259
7.384,0.9999640652160716,-64.70788002268978
7.392,0.9999640582051641,-65.00899791851162
7.4,0.9999640655041439,-65.3099635849644
7.4079999999999995,0.999964087010105,-65.61077640960612
7.416,0.9999641226163809,-65.9114357860846
7.4239999999999995,0.9999641722126277,-66.21194111414115
7.432,0.9999642356849083,-66.51229179961499
7.4399999999999995,0.9999643129157764,-66.81248725444591
7.448,0.9999644037843584,-67.11252689667823
7.4559999999999995,0.9999645081664362,-67.41241015046269
7.464,0.9999646259345292,-67.71213644605952
7.4719999999999995,0.9999647569579757,-68.01170521984
7.48,0.9999649011030134,-68.31111591428852
7.4879999999999995,0.9999650582328606,-68.6103679780036
7.496,0.9999652282077954,-68.90946086569926
7.504,0.999965410885236,-69.20839403820533
7.5120000000000005,0.9999656061198182,-69.50716696246822
7.52,0.9999658137634752,-69.80577911155044
7.5280000000000005,0.9999660336655138,-70.10422996463078
7.536,0.9999662656726939,-70.40251900700319
7.5440000000000005,0.9999665096293029,-70.70064573007632
7.552,0.9999667653772332,-70.99860963137158
7.5600000000000005,0.9999670327560577,-71.29641021452227
7.568,0.9999673116031041,-71.59404698927086
7.5760000000000005,0.9999676017535304,-71.89151947146746
7.584,0.9999679030403986,-72.1888271830666
7.5920000000000005,0.9999682152947467,-72.48596965212492
7.6,0.9999685383456629,-72.78294641279741
7.6080000000000005,0.9999688720203574,-73.07975700533447
7.616,0.9999692161442341,-73.3764009760775
7.6240000000000006,0.9999695705409601,-73.67287787745545
